Currency,Date,Open,High,Low,Close
="JPY",="31/12/2008",="90.34",="90.94",="90.13",="90.64",
="JPY",="30/12/2008",="90.68",="90.96",="90.02",="90.34",
="JPY",="29/12/2008",="90.62",="90.77",="89.75",="90.68",
="JPY",="26/12/2008",="90.38",="90.83",="90.33",="90.81",
="JPY",="24/12/2008",="90.45",="90.83",="90.23",="90.38",
="JPY",="23/12/2008",="90.25",="90.99",="89.9",="90.98",
="JPY",="22/12/2008",="89.15",="90.47",="89.08",="90.25",
="JPY",="19/12/2008",="89.43",="89.84",="88.42",="89.31",
="JPY",="18/12/2008",="87.24",="90.03",="87.19",="89.43",
="JPY",="17/12/2008",="89.04",="89.21",="87.14",="87.24",
="JPY",="16/12/2008",="90.65",="90.74",="88.64",="89.05",
="JPY",="15/12/2008",="91.78",="91.98",="90.25",="90.65",
="JPY",="12/12/2008",="91.46",="91.85",="88.53",="91.21",
="JPY",="11/12/2008",="92.76",="92.88",="91.17",="91.45",
="JPY",="10/12/2008",="92.13",="93.03",="92.08",="92.76",
="JPY",="09/12/2008",="92.81",="93.07",="91.93",="92.13",
="JPY",="08/12/2008",="93.03",="93.91",="92.57",="92.82",
="JPY",="05/12/2008",="92.23",="93.38",="91.6",="92.83",
="JPY",="04/12/2008",="93.3",="93.42",="92.07",="92.23",
="JPY",="03/12/2008",="93.17",="93.63",="92.54",="93.3",
="JPY",="02/12/2008",="93.19",="93.82",="92.63",="93.18",
="JPY",="01/12/2008",="95.53",="95.61",="93.05",="93.19",
="JPY",="28/11/2008",="95.17",="95.74",="95.13",="95.52",
="JPY",="27/11/2008",="95.67",="95.72",="95",="95.19",
="JPY",="25/11/2008",="97.34",="97.43",="94.94",="95.22",
="JPY",="24/11/2008",="95.93",="97.35",="94.94",="97.34",
="JPY",="21/11/2008",="93.7",="95.98",="93.65",="95.94",
="JPY",="20/11/2008",="95.73",="96.23",="93.56",="93.69",
="JPY",="19/11/2008",="97.03",="97.16",="95.67",="95.73",
="JPY",="18/11/2008",="96.43",="97.41",="96.02",="97.03",
="JPY",="17/11/2008",="96.55",="97.55",="95.88",="96.43",
="JPY",="14/11/2008",="97.68",="98.09",="96.1",="97.14",
="JPY",="13/11/2008",="95.01",="98.19",="94.52",="97.68",
="JPY",="12/11/2008",="97.65",="98.08",="94.48",="95.01",
="JPY",="11/11/2008",="98",="98.3",="97.32",="97.65",
="JPY",="10/11/2008",="98.93",="99.47",="97.6",="98",
="JPY",="07/11/2008",="97.75",="98.68",="96.76",="98.24",
="JPY",="06/11/2008",="97.94",="98.67",="97.49",="97.75",
="JPY",="05/11/2008",="99.7",="99.92",="97.88",="97.94",
="JPY",="04/11/2008",="99.12",="100.55",="98.38",="99.7",
="JPY",="03/11/2008",="98.83",="99.64",="98.22",="99.12",
="JPY",="31/10/2008",="98.61",="99.12",="96.36",="98.46",
="JPY",="30/10/2008",="97.39",="99.12",="97.23",="98.61",
="JPY",="29/10/2008",="98.04",="99.7",="96.08",="97.39",
="JPY",="28/10/2008",="92.78",="98.41",="92.49",="98.03",
="JPY",="27/10/2008",="94.3",="94.48",="91.9",="92.78",
="JPY",="24/10/2008",="97.35",="98.07",="90.93",="94.32",
="JPY",="23/10/2008",="97.67",="98.32",="95.94",="97.31",
="JPY",="22/10/2008",="100.14",="100.57",="97.23",="97.66",
="JPY",="21/10/2008",="101.87",="102.16",="100.09",="100.14",
="JPY",="20/10/2008",="101.58",="102.41",="101.36",="101.86",
="JPY",="17/10/2008",="101.58",="101.82",="100.61",="101.69",
="JPY",="16/10/2008",="99.96",="101.72",="99.27",="101.57",
="JPY",="15/10/2008",="102.08",="102.25",="99.88",="99.96",
="JPY",="14/10/2008",="102.02",="103.07",="101.5",="102.07",
="JPY",="13/10/2008",="100.6",="102.18",="99.57",="102.01",
="JPY",="10/10/2008",="99.82",="100.72",="97.92",="100.67",
="JPY",="09/10/2008",="99.13",="101.49",="98.92",="99.82",
="JPY",="08/10/2008",="101.46",="101.74",="98.61",="99.14",
="JPY",="07/10/2008",="101.83",="103.29",="101.08",="101.47",
="JPY",="06/10/2008",="105.17",="105.43",="100.24",="101.82",
="JPY",="03/10/2008",="105.34",="106.15",="104.53",="105.32",
="JPY",="02/10/2008",="105.72",="106.28",="105.1",="105.33",
="JPY",="01/10/2008",="106.11",="106.53",="105.33",="105.71",
="JPY",="30/09/2008",="104.16",="106.5",="103.54",="106.11",
="JPY",="29/09/2008",="106.22",="106.96",="104.01",="104.18",
="JPY",="26/09/2008",="106.56",="106.56",="105.03",="106.01",
="JPY",="25/09/2008",="106.12",="107.02",="105.47",="106.56",
="JPY",="24/09/2008",="105.55",="106.35",="105.36",="106.11",
="JPY",="23/09/2008",="105.5",="106.07",="105.18",="105.56",
="JPY",="22/09/2008",="107.47",="107.47",="105.16",="105.51",
="JPY",="19/09/2008",="105.45",="108.02",="105.39",="107.45",
="JPY",="18/09/2008",="104.65",="105.78",="103.99",="105.44",
="JPY",="17/09/2008",="105.64",="106.71",="104.38",="104.66",
="JPY",="16/09/2008",="104.65",="106.38",="103.54",="105.65",
="JPY",="15/09/2008",="106.24",="106.91",="104.54",="104.66",
="JPY",="12/09/2008",="107.16",="107.99",="106.73",="107.94",
="JPY",="11/09/2008",="107.69",="107.86",="106.07",="107.17",
="JPY",="10/09/2008",="106.81",="107.94",="106.6",="107.7",
="JPY",="09/09/2008",="108.26",="108.43",="106.68",="106.81",
="JPY",="08/09/2008",="108.31",="109.08",="107.74",="108.28",
="JPY",="05/09/2008",="107.09",="107.74",="105.55",="107.73",
="JPY",="04/09/2008",="108.3",="108.57",="106.97",="107.08",
="JPY",="03/09/2008",="108.62",="109.09",="108.11",="108.29",
="JPY",="02/09/2008",="108.15",="109.18",="107.78",="108.61",
="JPY",="01/09/2008",="108.68",="108.76",="107.63",="108.14",
="JPY",="29/08/2008",="109.5",="109.57",="108.43",="108.8",
="JPY",="28/08/2008",="109.48",="109.72",="108.79",="109.5",
="JPY",="27/08/2008",="109.59",="109.89",="108.71",="109.49",
="JPY",="26/08/2008",="109.31",="109.94",="109.15",="109.6",
="JPY",="25/08/2008",="110.04",="110.29",="109.02",="109.3",
="JPY",="22/08/2008",="108.43",="110.14",="108.33",="110.07",
="JPY",="21/08/2008",="109.85",="109.87",="108.14",="108.43",
="JPY",="20/08/2008",="109.72",="110.27",="109.62",="109.86",
="JPY",="19/08/2008",="110.13",="110.33",="109.56",="109.72",
="JPY",="18/08/2008",="110.47",="110.57",="109.97",="110.13",
="JPY",="15/08/2008",="109.74",="110.66",="109.63",="110.53",
="JPY",="14/08/2008",="109.52",="109.98",="109.04",="109.74",
="JPY",="13/08/2008",="109.26",="109.74",="108.38",="109.53",
="JPY",="12/08/2008",="110.05",="110.35",="109.24",="109.27",
="JPY",="11/08/2008",="110.04",="110.4",="109.55",="110.06",
="JPY",="08/08/2008",="109.44",="110.36",="109.31",="110.18",
="JPY",="07/08/2008",="109.79",="109.8",="109.13",="109.44",
="JPY",="06/08/2008",="108.35",="109.88",="108.22",="109.79",
="JPY",="05/08/2008",="108.27",="108.41",="107.67",="108.35",
="JPY",="04/08/2008",="107.49",="108.29",="107.46",="108.27",
="JPY",="01/08/2008",="107.93",="107.94",="107.28",="107.71",
="JPY",="31/07/2008",="108.12",="108.38",="107.57",="107.91",
="JPY",="30/07/2008",="108.11",="108.33",="107.7",="108.13",
="JPY",="29/07/2008",="107.46",="108.29",="107.3",="108.11",
="JPY",="28/07/2008",="107.79",="108.07",="107.35",="107.46",
="JPY",="25/07/2008",="107.32",="107.95",="106.58",="107.85",
="JPY",="24/07/2008",="107.9",="107.99",="107.19",="107.33",
="JPY",="23/07/2008",="107.34",="107.96",="107.18",="107.9",
="JPY",="22/07/2008",="106.44",="107.45",="106.06",="107.32",
="JPY",="21/07/2008",="106.96",="107.15",="106.37",="106.44",
="JPY",="18/07/2008",="106.28",="106.98",="105.98",="106.96",
="JPY",="17/07/2008",="105.13",="107.09",="104.76",="106.27",
="JPY",="16/07/2008",="104.76",="105.19",="103.77",="105.14",
="JPY",="15/07/2008",="106.15",="106.27",="104.16",="104.72",
="JPY",="14/07/2008",="106.01",="106.81",="106.01",="106.15",
="JPY",="11/07/2008",="107.07",="107.3",="105.65",="106.27",
="JPY",="10/07/2008",="106.77",="107.42",="106.71",="107.08",
="JPY",="09/07/2008",="107.51",="107.66",="106.69",="106.76",
="JPY",="08/07/2008",="107.18",="107.54",="106.26",="107.5",
="JPY",="07/07/2008",="106.82",="107.75",="106.66",="107.18",
="JPY",="04/07/2008",="106.73",="106.88",="106.6",="106.8",
="JPY",="03/07/2008",="105.89",="106.93",="105.78",="106.74",
="JPY",="02/07/2008",="106.13",="106.77",="105.79",="105.91",
="JPY",="01/07/2008",="106.2",="106.38",="105.24",="106.13",
="JPY",="30/06/2008",="106.19",="106.46",="104.99",="106.21",
="JPY",="27/06/2008",="106.82",="107.21",="105.87",="106.14",
="JPY",="26/06/2008",="107.81",="108.18",="106.62",="106.82",
="JPY",="25/06/2008",="107.81",="108.43",="107.67",="107.81",
="JPY",="24/06/2008",="107.85",="108.21",="107.36",="107.81",
="JPY",="23/06/2008",="107.14",="108.07",="107.12",="107.84",
="JPY",="20/06/2008",="108",="108.07",="107.13",="107.33",
="JPY",="19/06/2008",="107.88",="108.07",="107.43",="108.01",
="JPY",="18/06/2008",="107.93",="108.43",="107.72",="107.88",
="JPY",="17/06/2008",="108.21",="108.39",="107.61",="107.93",
="JPY",="16/06/2008",="108.07",="108.58",="107.93",="108.21",
="JPY",="13/06/2008",="108.12",="108.38",="107.65",="108.18",
="JPY",="12/06/2008",="106.96",="108.08",="106.81",="107.96",
="JPY",="11/06/2008",="107.43",="107.76",="106.57",="106.96",
="JPY",="10/06/2008",="106.3",="107.45",="106.24",="107.43",
="JPY",="09/06/2008",="104.68",="106.36",="104.43",="106.31",
="JPY",="06/06/2008",="105.94",="106.34",="104.91",="104.92",
="JPY",="05/06/2008",="105.23",="106.43",="105.21",="105.94",
="JPY",="04/06/2008",="105.09",="105.33",="104.54",="105.3",
="JPY",="03/06/2008",="104.43",="105.56",="103.88",="105.09",
="JPY",="02/06/2008",="105.49",="105.54",="104.02",="104.43",
="JPY",="30/05/2008",="105.49",="105.74",="105.24",="105.51",
="JPY",="29/05/2008",="104.7",="105.87",="104.61",="105.49",
="JPY",="28/05/2008",="104.24",="105.31",="103.9",="104.69",
="JPY",="27/05/2008",="103.43",="104.34",="103.26",="104.24",
="JPY",="26/05/2008",="103.28",="103.49",="103.14",="103.43",
="JPY",="23/05/2008",="104.07",="104.25",="103.07",="103.39",
="JPY",="22/05/2008",="103.06",="104.39",="102.74",="104.08",
="JPY",="21/05/2008",="103.67",="103.69",="102.97",="103.04",
="JPY",="20/05/2008",="104.33",="104.49",="103.46",="103.68",
="JPY",="19/05/2008",="104.04",="104.69",="103.63",="104.32",
="JPY",="16/05/2008",="104.74",="105.1",="103.53",="104.07",
="JPY",="15/05/2008",="105.04",="105.29",="104.43",="104.75",
="JPY",="14/05/2008",="104.74",="105.44",="104.58",="105.04",
="JPY",="13/05/2008",="103.76",="104.92",="103.4",="104.75",
="JPY",="12/05/2008",="103.05",="104.03",="102.57",="103.75",
="JPY",="09/05/2008",="103.74",="103.97",="102.62",="102.86",
="JPY",="08/05/2008",="104.72",="104.95",="103.41",="103.74",
="JPY",="07/05/2008",="104.76",="105.59",="104.62",="104.74",
="JPY",="06/05/2008",="104.84",="105.13",="104.02",="104.77",
="JPY",="05/05/2008",="105.21",="105.62",="104.74",="104.85",
="JPY",="02/05/2008",="104.42",="105.7",="104.33",="105.4",
="JPY",="01/05/2008",="103.9",="104.59",="103.54",="104.44",
="JPY",="30/04/2008",="104.03",="104.87",="103.7",="103.91",
="JPY",="29/04/2008",="104.19",="104.37",="103.23",="104.01",
="JPY",="28/04/2008",="104.47",="104.82",="104.09",="104.19",
="JPY",="25/04/2008",="104.24",="104.82",="103.9",="104.43",
="JPY",="24/04/2008",="103.38",="104.54",="103.32",="104.25",
="JPY",="23/04/2008",="103.02",="103.78",="102.75",="103.38",
="JPY",="22/04/2008",="103.28",="103.55",="102.68",="103.03",
="JPY",="21/04/2008",="103.9",="104.07",="102.98",="103.27",
="JPY",="18/04/2008",="102.49",="104.65",="102.26",="103.67",
="JPY",="17/04/2008",="101.83",="102.72",="101.71",="102.49",
="JPY",="16/04/2008",="101.83",="101.93",="100.82",="101.83",
="JPY",="15/04/2008",="101.08",="101.83",="100.8",="101.82",
="JPY",="14/04/2008",="101.42",="101.51",="100.31",="101.1",
="JPY",="11/04/2008",="101.94",="102.27",="100.66",="100.98",
="JPY",="10/04/2008",="101.81",="102.04",="100.03",="101.95",
="JPY",="09/04/2008",="102.65",="102.83",="101.5",="101.81",
="JPY",="08/04/2008",="102.41",="102.68",="101.76",="102.65",
="JPY",="07/04/2008",="101.5",="102.84",="101.49",="102.4",
="JPY",="04/04/2008",="102.25",="102.69",="101.46",="101.48",
="JPY",="03/04/2008",="102.36",="102.95",="102.07",="102.26",
="JPY",="02/04/2008",="101.85",="102.84",="101.51",="102.35",
="JPY",="01/04/2008",="99.7",="102.16",="99.6",="101.85",
="JPY",="31/03/2008",="99.11",="100.18",="98.82",="99.69",
="JPY",="28/03/2008",="99.65",="100.4",="99.11",="99.24",
="JPY",="27/03/2008",="99.18",="100.16",="98.57",="99.64",
="JPY",="26/03/2008",="99.99",="100.33",="98.89",="99.19",
="JPY",="25/03/2008",="100.74",="101.04",="99.64",="99.99",
="JPY",="24/03/2008",="99.39",="100.9",="99.32",="100.75",
="JPY",="20/03/2008",="99.52",="99.74",="99.01",="99.57",
="JPY",="19/03/2008",="99.85",="100.45",="97.69",="99.04",
="JPY",="18/03/2008",="97.31",="99.94",="96.86",="99.87",
="JPY",="17/03/2008",="99.07",="99.12",="95.78",="97.33",
="JPY",="14/03/2008",="100.65",="101.12",="98.91",="99.1",
="JPY",="13/03/2008",="101.79",="101.81",="99.77",="100.65",
="JPY",="12/03/2008",="103.4",="103.53",="101.64",="101.8",
="JPY",="11/03/2008",="101.76",="103.6",="101.43",="103.42",
="JPY",="10/03/2008",="102.53",="102.54",="101.56",="101.76",
="JPY",="07/03/2008",="102.67",="103.24",="101.43",="102.67",
="JPY",="06/03/2008",="103.99",="104.01",="102.56",="102.67",
="JPY",="05/03/2008",="103.37",="104.18",="103.29",="104.01",
="JPY",="04/03/2008",="103.49",="103.59",="102.66",="103.37",
="JPY",="03/03/2008",="103.64",="103.71",="102.62",="103.49",
="JPY",="29/02/2008",="105.36",="105.39",="103.69",="103.74",
="JPY",="28/02/2008",="106.49",="106.63",="105.08",="105.35",
="JPY",="27/02/2008",="107.3",="107.39",="105.96",="106.49",
="JPY",="26/02/2008",="108.07",="108.14",="107.2",="107.28",
="JPY",="25/02/2008",="107.31",="108.22",="107.17",="108.07",
="JPY",="22/02/2008",="107.4",="107.57",="106.73",="107.17",
="JPY",="21/02/2008",="108.12",="108.32",="107.15",="107.4",
="JPY",="20/02/2008",="107.79",="108.37",="107.48",="108.12",
="JPY",="19/02/2008",="108.24",="108.29",="107.21",="107.77",
="JPY",="18/02/2008",="107.85",="108.32",="107.76",="108.23",
="JPY",="15/02/2008",="107.87",="108.32",="107.27",="107.81",
="JPY",="14/02/2008",="108.33",="108.6",="107.76",="107.86",
="JPY",="13/02/2008",="107.29",="108.38",="107",="108.33",
="JPY",="12/02/2008",="106.96",="107.52",="106.79",="107.32",
="JPY",="11/02/2008",="107.32",="107.65",="106.35",="106.97",
="JPY",="08/02/2008",="107.49",="107.74",="107.17",="107.34",
="JPY",="07/02/2008",="106.54",="107.82",="105.93",="107.49",
="JPY",="06/02/2008",="106.82",="106.87",="106.18",="106.54",
="JPY",="05/02/2008",="106.72",="107.74",="106.6",="106.82",
="JPY",="04/02/2008",="106.54",="107.09",="106.51",="106.71",
="JPY",="01/02/2008",="106.43",="106.73",="105.76",="106.5",
="JPY",="31/01/2008",="106.24",="106.87",="105.71",="106.45",
="JPY",="30/01/2008",="107.13",="107.46",="106.23",="106.24",
="JPY",="29/01/2008",="106.9",="107.21",="106.4",="107.1",
="JPY",="28/01/2008",="106.75",="107.04",="106.01",="106.89",
="JPY",="25/01/2008",="107.17",="107.9",="106.73",="106.74",
="JPY",="24/01/2008",="106.71",="107.18",="105.96",="107.17",
="JPY",="23/01/2008",="106.44",="107.38",="104.98",="106.71",
="JPY",="22/01/2008",="105.97",="107.04",="105.63",="106.43",
="JPY",="21/01/2008",="106.71",="106.98",="105.68",="105.96",
="JPY",="18/01/2008",="106.54",="107.59",="106.36",="106.87",
="JPY",="17/01/2008",="107.65",="107.87",="106.54",="106.54",
="JPY",="16/01/2008",="106.79",="107.93",="105.93",="107.64",
="JPY",="15/01/2008",="108.17",="108.35",="106.61",="106.78",
="JPY",="14/01/2008",="108.6",="108.96",="107.38",="108.17",
="JPY",="11/01/2008",="109.34",="109.71",="108.64",="108.85",
="JPY",="10/01/2008",="110.04",="110.1",="109.12",="109.33",
="JPY",="09/01/2008",="108.9",="110.12",="108.8",="110.04",
="JPY",="08/01/2008",="109.18",="109.82",="108.86",="108.9",
="JPY",="07/01/2008",="108.54",="109.74",="108.52",="109.18",
="JPY",="04/01/2008",="109.33",="109.59",="107.92",="108.6",
="JPY",="03/01/2008",="109.67",="109.77",="108.24",="109.32",
="JPY",="02/01/2008",="111.65",="112.05",="109.23",="109.67",
="JPY",="01/01/2008",="111.66",="111.73",="111.34",="111.65",
="JPY",="31/12/2007",="112.54",="112.68",="111.34",="111.71",
="JPY",="28/12/2007",="113.74",="114.01",="112.28",="112.29",
="JPY",="27/12/2007",="114.33",="114.66",="113.58",="113.74",
="JPY",="26/12/2007",="114.14",="114.39",="113.93",="114.33",
="JPY",="24/12/2007",="114.32",="114.32",="113.93",="114.14",
="JPY",="21/12/2007",="113.15",="114.21",="112.96",="114.03",
="JPY",="20/12/2007",="113.43",="113.43",="112.81",="113.13",
="JPY",="19/12/2007",="113.42",="113.49",="112.75",="113.43",
="JPY",="18/12/2007",="112.94",="113.53",="112.75",="113.4",
="JPY",="17/12/2007",="113.47",="113.49",="112.84",="112.94",
="JPY",="14/12/2007",="112.21",="113.6",="112.21",="113.28",
="JPY",="13/12/2007",="112.24",="112.45",="111.42",="112.22",
="JPY",="12/12/2007",="110.63",="112.47",="110.63",="112.24",
="JPY",="11/12/2007",="111.7",="112.13",="110.49",="110.65",
="JPY",="10/12/2007",="111.44",="111.88",="111.36",="111.7",
="JPY",="07/12/2007",="111.32",="111.79",="111.17",="111.68",
="JPY",="06/12/2007",="110.9",="111.46",="110.63",="111.32",
="JPY",="05/12/2007",="109.86",="110.97",="109.71",="110.9",
="JPY",="04/12/2007",="110.46",="110.54",="109.57",="109.86",
="JPY",="03/12/2007",="111.02",="111.04",="110.14",="110.46",
="JPY",="30/11/2007",="109.93",="111.23",="109.66",="111.23",
="JPY",="29/11/2007",="110.04",="110.31",="109.48",="109.93",
="JPY",="28/11/2007",="108.97",="110.48",="108.27",="110.04",
="JPY",="27/11/2007",="107.42",="109.14",="107.29",="108.97",
="JPY",="26/11/2007",="108.43",="108.78",="107.23",="107.41",
="JPY",="23/11/2007",="108.44",="108.61",="107.56",="108.3",
="JPY",="22/11/2007",="108.42",="109.17",="108.3",="108.45",
="JPY",="21/11/2007",="109.99",="110",="108.27",="108.42",
="JPY",="20/11/2007",="109.77",="110.58",="109.52",="109.98",
="JPY",="19/11/2007",="110.85",="111.07",="109.76",="109.77",
="JPY",="16/11/2007",="110.31",="111.33",="109.79",="111.08",
="JPY",="15/11/2007",="111.33",="111.69",="110.22",="110.3",
="JPY",="14/11/2007",="110.9",="111.75",="110.77",="111.32",
="JPY",="13/11/2007",="109.43",="110.98",="109.23",="110.92",
="JPY",="12/11/2007",="110.31",="110.78",="109.13",="109.42",
="JPY",="09/11/2007",="112.63",="112.88",="110.52",="110.68",
="JPY",="07/11/2007",="114.72",="114.79",="112.61",="112.63",
="JPY",="06/11/2007",="114.54",="114.78",="114.27",="114.72",
="JPY",="05/11/2007",="114.74",="114.81",="114.03",="114.55",
="JPY",="02/11/2007",="114.67",="115.41",="114.38",="114.85",
="JPY",="01/11/2007",="115.44",="115.92",="114.49",="114.67",
="JPY",="31/10/2007",="114.64",="115.5",="114.53",="115.43",
="JPY",="30/10/2007",="114.66",="115.02",="114.39",="114.64",
="JPY",="29/10/2007",="114.16",="114.9",="114.03",="114.66",
="JPY",="26/10/2007",="114.18",="114.57",="113.92",="114.18",
="JPY",="25/10/2007",="114.27",="114.57",="113.78",="114.18",
="JPY",="24/10/2007",="114.76",="114.97",="113.82",="114.26",
="JPY",="23/10/2007",="114.55",="115.03",="114.18",="114.77",
="JPY",="22/10/2007",="114.13",="114.63",="113.26",="114.56",
="JPY",="19/10/2007",="115.63",="115.72",="114.51",="114.51",
="JPY",="18/10/2007",="116.67",="116.7",="115.29",="115.63",
="JPY",="17/10/2007",="116.92",="117.19",="116.18",="116.68",
="JPY",="16/10/2007",="117.38",="117.47",="116.46",="116.93",
="JPY",="15/10/2007",="117.54",="117.94",="117.12",="117.39",
="JPY",="12/10/2007",="117.29",="117.69",="117.15",="117.61",
="JPY",="11/10/2007",="117.24",="117.79",="117.01",="117.28",
="JPY",="10/10/2007",="117.13",="117.53",="116.97",="117.24",
="JPY",="09/10/2007",="117.4",="117.49",="116.81",="117.13",
="JPY",="08/10/2007",="117.01",="117.6",="116.96",="117.41",
="JPY",="05/10/2007",="116.45",="117.28",="116.35",="117",
="JPY",="04/10/2007",="116.74",="116.76",="116.28",="116.45",
="JPY",="03/10/2007",="115.75",="116.77",="115.57",="116.74",
="JPY",="01/10/2007",="115.74",="115.99",="115.29",="115.75",
="JPY",="28/09/2007",="115.62",="115.65",="114.68",="114.8",
="JPY",="27/09/2007",="115.55",="115.88",="115.12",="115.63",
="JPY",="26/09/2007",="114.78",="115.74",="114.54",="115.55",
="JPY",="25/09/2007",="114.85",="115",="114.04",="114.78",
="JPY",="24/09/2007",="115.42",="115.43",="114.66",="114.86",
="JPY",="21/09/2007",="114.74",="115.86",="114.54",="115.49",
="JPY",="20/09/2007",="116.1",="116.1",="113.99",="114.74",
="JPY",="19/09/2007",="116.07",="116.32",="115.66",="116.08",
="JPY",="18/09/2007",="115.13",="116.38",="114.8",="116.08",
="JPY",="17/09/2007",="115.25",="115.38",="114.67",="115.12",
="JPY",="14/09/2007",="115.09",="115.4",="114.37",="115.35",
="JPY",="13/09/2007",="114.26",="115.49",="114.11",="115.1",
="JPY",="12/09/2007",="114.28",="114.38",="113.78",="114.25",
="JPY",="11/09/2007",="113.71",="114.37",="113.39",="114.28",
="JPY",="10/09/2007",="113.07",="114",="112.6",="113.72",
="JPY",="07/09/2007",="115.38",="115.65",="113.13",="113.38",
